return_id,sale_id,return_date,reason
23384,13169,2022-11-29,Changed Mind
23385,22636,2023-04-28,Defective
23386,22768,2023-07-24,Defective
23387,16857,2023-06-05,Wrong Item
23388,19741,2020-10-31,Changed Mind
23389,20816,2023-11-10,Wrong Item
23390,2415,2022-04-06,Wrong Item
23391,9702,2022-07-28,Changed Mind
23392,5251,2022-12-21,Wrong Item
23393,14876,2023-09-25,Changed Mind
23394,515,2023-10-25,Changed Mind
23395,4847,2022-06-07,Changed Mind
23396,24977,2021-04-26,Changed Mind
23397,11983,2024-08-09,Changed Mind
23398,19030,2023-08-17,Wrong Item
23399,9590,2024-05-02,Defective
23400,13485,2025-05-08,Defective
23401,11854,2023-02-16,Defective
23402,21446,2020-08-15,Defective
23403,21485,2022-07-24,Changed Mind
23404,7758,2022-09-27,Defective
23405,3875,2024-09-06,Changed Mind
23406,4556,2025-06-21,Wrong Item
23407,13099,2023-05-30,Defective
23408,10026,2021-11-10,Wrong Item
23409,935,2025-06-13,Changed Mind
23410,23650,2023-02-15,Wrong Item
23411,11922,2024-04-05,Wrong Item
23412,11221,2023-04-27,Wrong Item
23413,20463,2024-07-13,Wrong Item
23414,3150,2024-03-20,Changed Mind
23415,4575,2024-06-27,Wrong Item
23416,4125,2025-04-19,Defective
23417,15617,2021-10-12,Wrong Item
23418,19202,2025-01-17,Changed Mind
23419,2600,2021-12-12,Defective
23420,1211,2022-04-28,Changed Mind
23421,21078,2024-12-25,Wrong Item
23422,17689,2021-03-16,Wrong Item
23423,10359,2022-03-18,Wrong Item
23424,4476,2024-06-05,Wrong Item
23425,11477,2024-10-07,Wrong Item
23426,16805,2023-04-16,Defective
23427,10815,2025-02-07,Wrong Item
23428,1775,2021-11-28,Changed Mind
23429,21012,2025-01-17,Changed Mind
23430,20242,2024-01-21,Wrong Item
23431,13002,2024-10-24,Wrong Item
23432,11269,2024-02-06,Changed Mind
23433,16133,2021-11-06,Wrong Item
23434,10706,2021-10-23,Changed Mind
23435,10793,2022-01-14,Defective
23436,21562,2023-01-18,Changed Mind
23437,24168,2021-04-16,Changed Mind
23438,2694,2021-11-04,Wrong Item
23439,1106,2025-03-01,Changed Mind
23440,7684,2022-02-07,Wrong Item
23441,22049,2023-12-11,Wrong Item
23442,24069,2022-08-31,Wrong Item
23443,24348,2025-06-08,Wrong Item
23444,19452,2020-08-02,Defective
23445,13371,2021-02-07,Defective
23446,4123,2021-12-16,Changed Mind
23447,1246,2022-08-04,Wrong Item
23448,13318,2024-07-16,Defective
23449,8888,2023-06-11,Defective
23450,12789,2021-02-28,Defective
23451,2376,2025-03-14,Defective
23452,9046,2023-07-16,Defective
23453,9090,2022-06-09,Defective
23454,21994,2023-06-26,Changed Mind
23455,21521,2023-11-06,Changed Mind
23456,11119,2022-10-19,Defective
23457,21637,2024-09-18,Changed Mind
23458,5100,2024-12-04,Changed Mind
23459,14467,2022-01-03,Defective
23460,22472,2023-07-29,Defective
23461,16906,2024-11-18,Wrong Item
23462,1782,2022-01-04,Wrong Item
23463,3250,2021-12-28,Changed Mind
23464,18138,2021-01-25,Changed Mind
23465,4917,2024-09-09,Wrong Item
23466,8733,2023-08-21,Changed Mind
23467,2128,2023-04-15,Wrong Item
23468,15703,2023-06-21,Changed Mind
23469,2618,2021-10-07,Wrong Item
23470,10443,2023-05-20,Changed Mind
23471,8309,2021-04-24,Changed Mind
23472,7883,2022-07-22,Wrong Item
23473,15982,2024-09-08,Defective
23474,8844,2024-03-08,Wrong Item
23475,14640,2022-02-14,Defective
23476,8126,2022-11-20,Defective
23477,20255,2025-02-12,Changed Mind
23478,18460,2023-11-20,Changed Mind
23479,18930,2023-07-26,Wrong Item
23480,18159,2024-09-14,Wrong Item
23481,6736,2021-09-25,Defective
23482,14163,2025-06-16,Defective
23483,18066,2021-05-12,Wrong Item
23484,5935,2024-09-26,Defective
23485,5463,2023-04-15,Wrong Item
23486,8142,2025-05-13,Defective
23487,21839,2023-01-12,Defective
23488,8946,2024-07-31,Defective
23489,20235,2022-01-22,Changed Mind
23490,2673,2021-07-23,Changed Mind
23491,9580,2023-06-11,Changed Mind
23492,16205,2022-01-06,Changed Mind
23493,3808,2021-06-23,Defective
23494,24492,2024-06-22,Wrong Item
23495,17485,2022-05-11,Defective
23496,14503,2021-11-20,Defective
23497,12482,2021-08-04,Changed Mind
23498,17063,2022-02-08,Defective
23499,22825,2023-03-22,Wrong Item
23500,12047,2023-10-01,Defective
23501,10946,2020-09-23,Wrong Item
23502,1583,2023-07-21,Wrong Item
23503,5273,2022-02-09,Wrong Item
23504,19734,2024-12-16,Changed Mind
23505,7991,2025-05-04,Changed Mind
23506,14183,2022-10-20,Defective
23507,3554,2021-05-01,Wrong Item
23508,14686,2023-03-30,Defective
23509,19758,2024-09-14,Defective
23510,7071,2022-09-05,Changed Mind
23511,2455,2024-01-09,Changed Mind
23512,903,2021-05-22,Wrong Item
23513,2744,2022-08-18,Wrong Item
23514,8449,2023-11-12,Changed Mind
23515,18970,2024-04-10,Changed Mind
23516,10317,2022-05-01,Changed Mind
23517,15777,2024-03-30,Defective
23518,14764,2023-11-13,Defective
23519,24837,2022-09-19,Changed Mind
23520,22186,2020-06-28,Wrong Item
23521,6049,2022-04-29,Wrong Item
23522,4371,2021-12-15,Changed Mind
23523,10766,2020-08-02,Wrong Item
23524,15470,2024-02-14,Wrong Item
23525,16739,2024-12-31,Wrong Item
23526,4570,2021-05-30,Defective
23527,15589,2022-09-30,Wrong Item
23528,252,2021-03-29,Defective
23529,2259,2021-11-05,Changed Mind
23530,17604,2025-01-31,Changed Mind
23531,2650,2024-04-21,Wrong Item
23532,1286,2022-01-03,Wrong Item
23533,8392,2021-04-07,Changed Mind
23534,17093,2021-09-24,Defective
23535,16101,2021-02-06,Wrong Item
23536,22075,2024-04-27,Defective
23537,19264,2021-09-07,Defective
23538,10712,2024-09-27,Changed Mind
23539,8643,2022-11-30,Changed Mind
23540,21382,2022-03-05,Wrong Item
23541,8872,2023-10-29,Defective
23542,8929,2023-02-07,Changed Mind
23543,18918,2023-05-22,Defective
23544,11695,2024-07-28,Changed Mind
23545,2599,2020-08-18,Changed Mind
23546,20978,2020-12-01,Defective
23547,12324,2023-12-03,Defective
23548,10380,2021-01-30,Changed Mind
23549,21279,2025-04-26,Defective
23550,13311,2021-01-29,Defective
23551,2411,2021-06-20,Changed Mind
23552,12685,2025-04-29,Wrong Item
23553,3709,2023-06-09,Changed Mind
23554,20398,2023-06-10,Wrong Item
23555,9400,2022-06-15,Wrong Item
23556,15049,2021-11-29,Changed Mind
23557,20237,2023-12-01,Wrong Item
23558,1643,2022-07-03,Defective
23559,8070,2022-01-12,Defective
23560,15648,2025-05-31,Defective
23561,9650,2024-04-27,Changed Mind
23562,10648,2022-06-06,Wrong Item
23563,3220,2021-01-18,Defective
23564,7687,2021-09-08,Defective
23565,11465,2020-10-14,Changed Mind
23566,7446,2021-06-19,Changed Mind
23567,17671,2023-11-15,Defective
23568,11128,2020-10-15,Wrong Item
23569,2155,2023-03-12,Changed Mind
23570,6542,2020-12-02,Wrong Item
23571,18025,2021-08-22,Wrong Item
23572,4663,2024-06-04,Wrong Item
23573,13906,2021-06-12,Changed Mind
23574,213,2024-09-10,Wrong Item
23575,6565,2024-05-20,Changed Mind
23576,8736,2021-09-11,Defective
23577,199,2021-11-20,Defective
23578,8124,2025-05-04,Wrong Item
23579,912,2021-12-15,Changed Mind
23580,1143,2023-09-19,Changed Mind
23581,13130,2023-06-29,Wrong Item
23582,14976,2024-11-27,Wrong Item
23583,15461,2025-01-31,Wrong Item
23584,16918,2021-05-11,Wrong Item
23585,5390,2025-06-14,Defective
23586,18703,2021-02-18,Wrong Item
23587,7770,2023-12-18,Defective
23588,22075,2021-12-19,Wrong Item
23589,9740,2022-08-13,Defective
23590,10415,2025-05-01,Defective
23591,4279,2020-08-03,Defective
23592,747,2023-08-15,Changed Mind
23593,15559,2020-09-13,Wrong Item
23594,8530,2024-12-10,Changed Mind
23595,25000,2023-11-21,Changed Mind
23596,2500,2023-02-06,Changed Mind
23597,19362,2022-06-30,Defective
23598,9602,2022-08-24,Wrong Item
23599,10318,2021-12-07,Changed Mind
23600,10892,2021-08-29,Defective
23601,20482,2023-01-30,Changed Mind
23602,10919,2022-03-19,Changed Mind
23603,7589,2020-10-27,Defective
23604,8864,2024-11-22,Changed Mind
23605,9877,2021-03-19,Defective
23606,20839,2022-04-25,Changed Mind
23607,17774,2022-03-23,Wrong Item
23608,15093,2023-03-05,Defective
23609,10213,2023-05-20,Defective
23610,5205,2025-05-25,Defective
23611,13456,2022-03-30,Defective
23612,9967,2021-09-20,Defective
23613,14855,2024-09-06,Defective
23614,18100,2021-09-25,Changed Mind
23615,16107,2020-09-30,Changed Mind
23616,15591,2025-05-21,Wrong Item
23617,5220,2020-12-03,Defective
23618,7337,2021-10-06,Defective
23619,4809,2024-06-20,Wrong Item
23620,5506,2021-01-07,Defective
23621,20579,2020-10-19,Wrong Item
23622,23570,2022-02-19,Defective
23623,5890,2021-03-20,Defective
23624,21006,2024-01-16,Defective
23625,16368,2023-10-22,Changed Mind
23626,6033,2020-11-07,Wrong Item
23627,12267,2022-11-04,Changed Mind
23628,5917,2024-11-25,Changed Mind
23629,15987,2021-12-11,Defective
23630,13404,2021-02-15,Defective
23631,1904,2023-08-08,Changed Mind
23632,22527,2021-04-26,Changed Mind
23633,715,2024-12-30,Wrong Item
23634,1264,2024-03-26,Wrong Item
23635,2723,2023-11-26,Wrong Item
23636,5028,2022-08-13,Changed Mind
23637,21041,2024-06-17,Defective
23638,12118,2024-07-02,Defective
23639,22405,2022-03-14,Wrong Item
23640,8673,2021-09-28,Wrong Item
23641,12231,2022-09-09,Defective
23642,23559,2021-09-10,Defective
23643,10974,2021-12-12,Wrong Item
23644,8170,2022-02-04,Defective
23645,4668,2022-09-05,Changed Mind
23646,23279,2022-08-14,Wrong Item
23647,13062,2024-11-10,Changed Mind
23648,5407,2020-12-31,Changed Mind
23649,13358,2024-10-05,Defective
23650,17141,2021-03-06,Wrong Item
23651,24854,2021-08-08,Wrong Item
23652,4557,2025-06-07,Defective
23653,20798,2022-05-08,Changed Mind
23654,18246,2025-01-29,Defective
23655,21802,2025-06-11,Changed Mind
23656,20406,2022-11-21,Defective
23657,8818,2023-04-26,Defective
23658,13454,2023-03-05,Changed Mind
23659,8899,2024-02-29,Changed Mind
23660,23068,2020-11-18,Defective
23661,2279,2020-12-04,Changed Mind
23662,16035,2022-11-19,Defective
23663,21119,2021-05-20,Defective
23664,8569,2023-12-02,Defective
23665,23459,2024-03-20,Wrong Item
23666,9162,2024-05-11,Changed Mind
23667,4505,2020-12-21,Changed Mind
23668,10464,2020-11-11,Wrong Item
23669,15283,2022-05-20,Defective
23670,6172,2023-06-07,Changed Mind
23671,13581,2024-06-20,Changed Mind
23672,6991,2024-11-02,Changed Mind
23673,21355,2022-02-16,Defective
23674,23980,2022-01-14,Wrong Item
23675,8795,2022-11-22,Defective
23676,23088,2021-04-01,Changed Mind
23677,17763,2024-02-08,Defective
23678,14516,2023-08-28,Wrong Item
23679,15710,2021-08-04,Defective
23680,20092,2020-10-15,Wrong Item
23681,5572,2023-08-10,Changed Mind
23682,48,2023-10-03,Defective
23683,21070,2024-11-21,Wrong Item
23684,13445,2023-10-21,Wrong Item
23685,15604,2024-07-31,Changed Mind
23686,22905,2022-01-22,Changed Mind
23687,6012,2025-03-22,Changed Mind
23688,10729,2025-06-14,Wrong Item
23689,12016,2024-05-23,Wrong Item
23690,20398,2024-07-16,Defective
23691,11787,2025-06-19,Wrong Item
23692,3699,2021-04-28,Defective
23693,7181,2024-12-21,Wrong Item
23694,1449,2023-05-19,Wrong Item
23695,2415,2020-12-01,Defective
23696,21158,2023-04-20,Wrong Item
23697,12953,2024-04-21,Wrong Item
23698,18763,2021-09-02,Defective
23699,10491,2024-08-31,Changed Mind
23700,20304,2023-02-03,Changed Mind
23701,540,2020-12-29,Defective
23702,12271,2023-12-30,Wrong Item
23703,16777,2023-09-22,Defective
23704,4346,2021-06-27,Changed Mind
23705,23194,2024-04-25,Defective
23706,10991,2022-08-27,Changed Mind
23707,2576,2023-01-04,Changed Mind
23708,16763,2022-10-09,Defective
23709,10824,2023-07-31,Changed Mind
23710,16604,2022-07-09,Wrong Item
23711,13911,2022-02-06,Defective
23712,17259,2025-05-19,Changed Mind
23713,18736,2021-07-28,Wrong Item
23714,2079,2024-08-21,Defective
23715,643,2023-12-31,Wrong Item
23716,16656,2023-07-01,Wrong Item
23717,15739,2024-05-12,Defective
23718,24,2020-11-04,Wrong Item
23719,15477,2020-09-20,Wrong Item
23720,9295,2020-11-19,Wrong Item
23721,23686,2023-03-03,Wrong Item
23722,13656,2023-12-06,Defective
23723,18284,2024-08-20,Defective
23724,5989,2024-08-22,Changed Mind
23725,20223,2025-06-07,Wrong Item
23726,21346,2021-01-26,Wrong Item
23727,3138,2021-01-12,Wrong Item
23728,24069,2021-05-05,Defective
23729,17001,2021-12-02,Defective
23730,379,2022-01-05,Wrong Item
23731,20448,2020-09-08,Defective
23732,5163,2023-01-18,Changed Mind
23733,1312,2024-09-26,Changed Mind
23734,14292,2025-03-15,Changed Mind
23735,9733,2024-10-08,Changed Mind
23736,16407,2021-05-02,Wrong Item
23737,22494,2022-03-19,Defective
23738,8033,2021-02-12,Wrong Item
23739,12943,2022-10-29,Changed Mind
23740,4536,2025-06-25,Wrong Item
23741,2871,2021-03-31,Changed Mind
23742,21486,2021-02-16,Wrong Item
23743,3121,2021-02-06,Defective
23744,2479,2023-12-19,Changed Mind
23745,258,2020-12-18,Wrong Item
23746,16647,2024-09-21,Defective
23747,20925,2025-02-02,Wrong Item
23748,1313,2020-08-14,Wrong Item
23749,10497,2024-10-09,Changed Mind
23750,16536,2022-10-27,Wrong Item
23751,15932,2024-08-18,Wrong Item
23752,22688,2020-11-02,Changed Mind
23753,8439,2024-03-03,Wrong Item
23754,17983,2021-02-01,Changed Mind
23755,19599,2024-08-08,Changed Mind
23756,12161,2025-06-13,Wrong Item
23757,21089,2022-11-10,Defective
23758,9551,2025-06-24,Changed Mind
23759,24855,2021-05-05,Defective
23760,18324,2021-06-12,Defective
23761,21491,2022-02-07,Defective
23762,12605,2021-09-12,Defective
23763,15980,2024-09-02,Defective
23764,16079,2023-12-04,Defective
23765,12526,2021-12-10,Changed Mind
23766,18183,2023-03-28,Changed Mind
23767,247,2022-09-09,Wrong Item
23768,9649,2022-07-19,Changed Mind
23769,3575,2023-03-18,Wrong Item
23770,15441,2025-06-25,Wrong Item
23771,10999,2024-02-01,Wrong Item
23772,4034,2021-05-30,Changed Mind
23773,17287,2025-01-04,Defective
23774,3512,2020-07-22,Defective
23775,24172,2023-01-30,Defective
23776,413,2021-01-16,Changed Mind
23777,22184,2021-08-18,Defective
23778,13232,2022-05-28,Changed Mind
23779,2038,2023-06-24,Defective
23780,6321,2024-09-18,Wrong Item
23781,22890,2021-09-23,Wrong Item
23782,10198,2024-08-30,Wrong Item
23783,2017,2024-08-12,Defective
23784,23981,2020-08-23,Defective
23785,7361,2025-05-20,Wrong Item
23786,16641,2021-04-13,Changed Mind
23787,6363,2022-02-05,Wrong Item
23788,1875,2022-03-04,Wrong Item
23789,16388,2023-12-06,Wrong Item
23790,19065,2022-06-06,Defective
23791,8706,2021-04-10,Wrong Item
23792,22777,2023-01-21,Wrong Item
23793,20615,2023-01-10,Changed Mind
23794,22892,2024-12-25,Changed Mind
23795,6802,2024-05-12,Changed Mind
23796,12112,2024-01-16,Defective
23797,21479,2024-07-23,Wrong Item
23798,7944,2020-07-27,Wrong Item
23799,5722,2025-03-14,Wrong Item
23800,14441,2024-04-11,Defective
23801,15845,2021-12-29,Changed Mind
23802,21195,2022-07-29,Wrong Item
23803,21050,2020-09-05,Defective
23804,14119,2024-06-11,Wrong Item
23805,16446,2022-07-16,Changed Mind
23806,24578,2024-05-23,Defective
23807,23838,2022-08-11,Wrong Item
23808,24028,2023-06-09,Wrong Item
23809,18189,2021-11-28,Defective
23810,8591,2020-12-23,Changed Mind
23811,6719,2022-05-31,Wrong Item
23812,1563,2025-03-07,Changed Mind
23813,18007,2024-12-06,Changed Mind
23814,7681,2020-08-13,Defective
23815,13068,2023-05-01,Wrong Item
23816,2887,2023-04-25,Changed Mind
23817,18312,2020-10-11,Wrong Item
23818,2901,2021-05-03,Defective
23819,22714,2024-08-13,Changed Mind
23820,11099,2020-10-14,Defective
23821,9641,2024-05-18,Wrong Item
23822,22271,2022-07-31,Defective
23823,12542,2020-12-01,Wrong Item
23824,24917,2023-04-08,Wrong Item
23825,22906,2024-07-29,Wrong Item
23826,23059,2022-12-25,Defective
23827,7150,2020-10-01,Wrong Item
23828,21094,2021-05-14,Changed Mind
23829,14626,2025-01-27,Defective
23830,7235,2023-11-24,Changed Mind
23831,8387,2024-12-15,Wrong Item
23832,2732,2020-11-22,Wrong Item
23833,5212,2023-04-04,Wrong Item
23834,9957,2021-03-04,Defective
23835,20584,2021-12-02,Defective
23836,22748,2020-09-14,Changed Mind
23837,19770,2022-01-11,Defective
23838,3962,2025-05-06,Wrong Item
23839,22895,2020-12-12,Wrong Item
23840,21964,2025-02-26,Wrong Item
23841,6310,2021-09-13,Defective
23842,16889,2025-05-14,Defective
23843,14587,2020-09-26,Wrong Item
23844,498,2023-02-22,Changed Mind
23845,7947,2022-03-29,Defective
23846,5560,2022-08-14,Wrong Item
23847,17271,2020-08-19,Defective
23848,2689,2020-07-27,Wrong Item
23849,20732,2021-07-23,Changed Mind
23850,24388,2021-07-13,Defective
23851,19246,2023-12-17,Wrong Item
23852,2226,2020-12-25,Changed Mind
23853,20218,2024-10-15,Wrong Item
23854,2848,2025-06-08,Changed Mind
23855,3845,2022-04-14,Wrong Item
23856,18109,2023-05-08,Changed Mind
23857,4996,2025-01-20,Wrong Item
23858,3053,2023-07-12,Wrong Item
23859,15665,2023-03-19,Defective
23860,23851,2024-04-22,Wrong Item
23861,6576,2022-12-15,Defective
23862,3041,2024-12-01,Defective
23863,16125,2021-07-20,Wrong Item
23864,191,2022-04-23,Wrong Item
23865,20360,2021-06-20,Wrong Item
23866,3573,2022-07-07,Wrong Item
23867,23201,2023-06-22,Changed Mind
23868,23410,2022-06-18,Defective
23869,19092,2021-02-03,Changed Mind
23870,11993,2023-11-03,Wrong Item
23871,21730,2020-08-01,Changed Mind
23872,3145,2024-12-25,Defective
23873,24848,2022-06-06,Wrong Item
23874,18675,2024-04-20,Changed Mind
23875,10118,2022-08-25,Defective
23876,1784,2022-06-29,Changed Mind
23877,21450,2020-10-02,Defective
23878,4468,2020-08-03,Wrong Item
23879,7836,2020-11-17,Wrong Item
23880,13990,2024-04-18,Wrong Item
23881,6834,2025-04-11,Wrong Item
23882,843,2022-01-05,Wrong Item
23883,91,2023-03-26,Changed Mind
23884,21494,2021-06-06,Wrong Item
23885,17208,2021-02-16,Defective
23886,13239,2024-09-06,Wrong Item
23887,9174,2020-07-07,Changed Mind
23888,666,2023-01-24,Changed Mind
23889,2078,2023-11-22,Wrong Item
23890,18222,2023-06-27,Wrong Item
23891,10615,2022-04-29,Wrong Item
23892,8951,2020-09-16,Changed Mind
23893,23253,2023-09-07,Changed Mind
23894,13129,2021-05-12,Wrong Item
23895,17134,2021-09-29,Wrong Item
23896,8524,2024-09-10,Defective
23897,24274,2022-10-31,Changed Mind
23898,11015,2023-11-18,Defective
23899,20829,2024-11-29,Wrong Item
23900,9882,2024-07-21,Defective
23901,19862,2021-09-29,Changed Mind
23902,21019,2022-04-07,Defective
23903,14139,2024-01-08,Changed Mind
23904,10466,2020-10-01,Defective
23905,13323,2023-05-28,Changed Mind
23906,12640,2022-05-02,Wrong Item
23907,11492,2020-09-08,Defective
23908,17661,2023-08-21,Changed Mind
23909,9996,2024-05-14,Wrong Item
23910,3389,2020-09-07,Defective
23911,20882,2025-03-01,Changed Mind
23912,905,2023-02-28,Changed Mind
23913,18469,2023-10-27,Changed Mind
23914,8210,2022-06-24,Defective
23915,11834,2022-12-03,Changed Mind
23916,16093,2021-02-04,Defective
23917,1011,2021-09-21,Defective
23918,4382,2022-09-25,Wrong Item
23919,1550,2023-04-23,Defective
23920,7378,2020-07-11,Defective
23921,17697,2021-01-05,Changed Mind
23922,15177,2022-06-10,Wrong Item
23923,15596,2022-04-16,Wrong Item
23924,17970,2022-11-02,Defective
23925,22416,2021-07-09,Wrong Item
23926,2183,2020-08-03,Changed Mind
23927,4223,2024-08-08,Wrong Item
23928,12661,2025-03-31,Changed Mind
23929,24763,2021-06-17,Defective
23930,21991,2022-11-15,Wrong Item
23931,7683,2023-05-28,Wrong Item
23932,3514,2024-12-26,Changed Mind
23933,10691,2021-05-13,Changed Mind
23934,15978,2021-09-07,Defective
23935,7987,2025-04-09,Wrong Item
23936,12567,2024-03-18,Wrong Item
23937,18625,2022-03-03,Changed Mind
23938,12139,2024-08-26,Wrong Item
23939,12292,2021-05-23,Defective
23940,3629,2023-04-18,Defective
23941,13473,2023-12-17,Defective
23942,16545,2023-02-03,Defective
23943,14785,2025-01-28,Defective
23944,6504,2022-03-07,Changed Mind
23945,765,2021-09-24,Defective
23946,15896,2022-01-07,Wrong Item
23947,14176,2022-11-13,Changed Mind
23948,14381,2022-05-14,Defective
23949,20280,2023-09-25,Changed Mind
23950,23963,2021-04-14,Wrong Item
23951,20933,2022-04-08,Changed Mind
23952,13803,2024-09-02,Defective
23953,17328,2023-04-23,Changed Mind
23954,23772,2024-03-16,Wrong Item
23955,3275,2020-12-11,Defective
23956,3358,2022-06-09,Changed Mind
23957,17496,2023-04-23,Wrong Item
23958,4789,2024-05-24,Wrong Item
23959,3290,2024-04-16,Changed Mind
23960,18754,2024-02-12,Wrong Item
23961,13154,2020-11-29,Defective
23962,11765,2020-09-30,Defective
23963,12496,2021-09-12,Defective
23964,17143,2024-04-10,Defective
23965,22658,2020-09-18,Changed Mind
23966,21626,2023-01-18,Defective
23967,13196,2020-10-04,Changed Mind
23968,3079,2021-04-16,Defective
23969,14387,2020-09-19,Wrong Item
23970,827,2025-01-30,Wrong Item
23971,19150,2020-09-04,Changed Mind
23972,11552,2022-08-17,Changed Mind
23973,6599,2020-10-13,Wrong Item
23974,1700,2024-09-10,Changed Mind
23975,9139,2023-05-05,Changed Mind
23976,20448,2024-11-13,Changed Mind
23977,10317,2024-04-08,Changed Mind
23978,14538,2025-05-04,Wrong Item
23979,6651,2024-01-31,Defective
23980,18691,2022-06-29,Changed Mind
23981,14550,2020-10-16,Changed Mind
23982,1108,2023-04-04,Defective
23983,7241,2022-07-29,Wrong Item
23984,13706,2021-05-12,Defective
23985,19564,2025-01-11,Changed Mind
23986,12860,2022-10-29,Defective
23987,10872,2020-11-28,Changed Mind
23988,12658,2023-05-04,Defective
23989,22338,2021-12-31,Defective
23990,19289,2025-04-11,Defective
23991,14900,2024-01-05,Wrong Item
23992,236,2024-12-10,Wrong Item
23993,10375,2022-03-19,Changed Mind
23994,1849,2022-03-22,Wrong Item
23995,8899,2024-02-21,Changed Mind
23996,20933,2022-09-22,Changed Mind
23997,18513,2024-09-02,Defective
23998,11131,2025-06-17,Defective
23999,19288,2024-04-04,Wrong Item
24000,1075,2020-11-05,Changed Mind
24001,3719,2021-11-07,Changed Mind
24002,12915,2024-10-13,Wrong Item
24003,6159,2024-06-26,Changed Mind
24004,14687,2025-06-08,Changed Mind
24005,17165,2024-10-02,Defective
24006,2827,2021-04-27,Changed Mind
24007,13326,2025-05-10,Changed Mind
24008,13010,2022-12-28,Wrong Item
24009,1928,2023-05-21,Changed Mind
24010,289,2024-09-20,Defective
24011,1435,2024-06-19,Defective
24012,11248,2021-12-27,Changed Mind
24013,9648,2022-10-19,Wrong Item
24014,17956,2023-04-17,Defective
24015,9493,2021-01-02,Wrong Item
24016,23024,2024-02-06,Wrong Item
24017,20196,2021-04-01,Changed Mind
24018,4754,2022-06-29,Wrong Item
24019,24922,2024-12-05,Defective
24020,7782,2021-04-21,Wrong Item
24021,4960,2023-03-08,Defective
24022,19567,2025-06-28,Wrong Item
24023,24053,2023-07-16,Defective
24024,20548,2020-12-19,Changed Mind
24025,14093,2025-06-15,Defective
24026,15064,2020-07-13,Changed Mind
24027,18569,2024-06-19,Defective
24028,24073,2023-01-01,Defective
24029,22065,2021-05-30,Changed Mind
24030,18610,2023-06-15,Changed Mind
24031,21618,2023-09-23,Defective
24032,20635,2023-02-21,Changed Mind
24033,19785,2023-11-20,Defective
24034,18717,2022-03-06,Defective
24035,22882,2020-09-02,Defective
24036,16941,2022-03-06,Defective
24037,15702,2022-03-10,Defective
24038,10762,2020-12-01,Defective
24039,210,2023-12-17,Changed Mind
24040,4785,2022-07-02,Wrong Item
24041,4753,2022-12-03,Wrong Item
24042,18879,2021-05-23,Changed Mind
24043,7368,2022-02-03,Changed Mind
24044,11167,2020-08-24,Wrong Item
24045,43,2022-01-20,Wrong Item
24046,3954,2022-03-08,Changed Mind
24047,18035,2020-12-13,Changed Mind
24048,22720,2025-01-22,Defective
24049,20441,2023-01-10,Wrong Item
24050,21717,2024-01-13,Changed Mind
24051,20365,2023-07-29,Changed Mind
24052,18001,2024-06-18,Changed Mind
24053,17965,2024-01-17,Defective
24054,23074,2022-05-18,Wrong Item
24055,16104,2021-06-20,Defective
24056,16653,2023-10-23,Changed Mind
24057,16527,2024-06-09,Wrong Item
24058,22482,2022-05-28,Changed Mind
24059,3979,2024-08-18,Changed Mind
24060,19500,2023-12-15,Defective
24061,15196,2025-02-02,Changed Mind
24062,9476,2025-03-09,Wrong Item
24063,24097,2020-09-12,Defective
24064,20015,2023-04-10,Defective
24065,12069,2021-06-29,Wrong Item
24066,22008,2025-03-24,Defective
24067,18655,2022-05-13,Wrong Item
24068,20568,2022-09-29,Changed Mind
24069,4296,2023-06-03,Defective
24070,2657,2022-08-12,Defective
24071,13359,2024-08-29,Wrong Item
24072,24849,2021-05-30,Defective
24073,19778,2023-02-07,Wrong Item
24074,18589,2024-01-11,Defective
24075,9285,2021-05-27,Changed Mind
24076,6888,2022-05-26,Defective
24077,7413,2022-10-18,Changed Mind
24078,11710,2022-10-03,Defective
24079,9140,2025-05-23,Changed Mind
24080,17389,2025-01-16,Wrong Item
24081,10299,2021-07-19,Changed Mind
24082,3218,2024-03-18,Defective
24083,8779,2020-07-20,Defective
24084,3866,2022-09-23,Wrong Item
24085,16037,2021-05-04,Changed Mind
24086,2996,2025-05-24,Wrong Item
24087,14636,2022-01-26,Wrong Item
24088,6848,2020-09-01,Defective
24089,8572,2024-08-25,Defective
24090,14455,2025-02-23,Wrong Item
24091,9068,2022-10-28,Defective
24092,18629,2025-02-22,Defective
24093,16323,2025-05-16,Defective
24094,23086,2025-01-14,Wrong Item
24095,5998,2024-02-29,Changed Mind
24096,4194,2021-03-06,Changed Mind
24097,9005,2021-12-03,Wrong Item
24098,3182,2021-04-23,Defective
24099,23157,2024-09-26,Changed Mind
24100,8948,2021-01-20,Wrong Item
24101,24123,2023-11-20,Wrong Item
24102,23075,2023-02-26,Wrong Item
24103,1230,2023-10-17,Defective
24104,9277,2025-02-27,Wrong Item
24105,24166,2024-07-08,Defective
24106,9097,2021-05-11,Defective
24107,23525,2024-09-30,Defective
24108,17068,2020-12-29,Defective
24109,14636,2021-02-25,Changed Mind
24110,4140,2022-10-08,Defective
24111,16160,2023-06-19,Defective
24112,6590,2023-10-02,Defective
24113,15121,2021-03-29,Wrong Item
24114,10684,2020-12-15,Changed Mind
24115,13311,2025-05-22,Wrong Item
24116,11887,2021-10-28,Changed Mind
24117,15294,2022-05-05,Changed Mind
24118,7983,2022-05-10,Changed Mind
24119,11724,2024-12-27,Changed Mind
24120,10406,2022-01-07,Changed Mind
24121,8507,2024-08-20,Wrong Item
