sale_id,order_id,product_id,quantity,sale_price,total_price
23197,16884,8909,3,274.87,824.61
23198,23413,6224,3,988.28,2964.84
23199,18943,18618,1,191.83,191.83
23200,22139,989,2,194.66,389.32
23201,11764,15994,4,436.7,1746.8
23202,11305,7601,1,371.7,371.7
23203,4481,23218,4,169.84,679.36
23204,19034,18898,2,727.25,1454.5
23205,5546,18160,2,980.01,1960.02
23206,16067,1419,3,245.35,736.05
23207,12823,16263,3,603.82,1811.46
23208,15629,6732,2,236.54,473.08
23209,11990,11536,4,494.11,1976.44
23210,11678,20811,1,805.01,805.01
23211,7254,14942,1,491.23,491.23
23212,23851,865,1,831.75,831.75
23213,20495,21649,4,575.12,2300.48
23214,19998,17596,3,982.36,2947.08
23215,24689,5410,2,537.54,1075.08
23216,1049,13072,2,737.6,1475.2
23217,21301,7347,4,218.92,875.68
23218,24506,3949,1,225.94,225.94
23219,17922,22129,4,360.69,1442.76
23220,1089,3040,4,224.06,896.24
23221,12116,18916,1,19.18,19.18
23222,18349,17774,2,220.54,441.08
23223,8364,24752,1,493.9,493.9
23224,4250,14701,3,670.4,2011.1999999999998
23225,10632,19358,2,557.62,1115.24
23226,4179,11262,3,193.68,581.04
23227,9375,7631,4,134.04,536.16
23228,23887,16475,3,829.19,2487.57
23229,22324,2966,3,778.4,2335.2
23230,22906,22422,2,246.64,493.28
23231,13789,5912,4,522.98,2091.92
23232,22241,10446,4,674.83,2699.32
23233,2442,20774,1,695.72,695.72
23234,9456,401,3,458.18,1374.54
23235,46,3511,3,483.16,1449.48
23236,22613,16700,4,484.91,1939.64
23237,17621,23476,3,568.46,1705.38
23238,20715,7149,4,469.48,1877.92
23239,18701,9651,3,486.46,1459.3799999999999
23240,1459,9231,4,820.45,3281.8
23241,10323,23196,1,209.62,209.62
23242,17368,15118,2,465.31,930.62
23243,14522,3211,1,690.43,690.43
23244,24324,20993,3,550.63,1651.8899999999999
23245,7166,23953,4,300.48,1201.92
23246,21151,2867,1,104.43,104.43
23247,22250,13017,3,668.21,2004.63
23248,3993,21814,3,712.66,2137.98
23249,18647,22338,2,68.5,137.0
23250,21212,24258,4,724.68,2898.72
23251,13357,15861,2,824.87,1649.74
23252,15917,911,4,895.56,3582.24
23253,5245,22221,3,985.55,2956.6499999999996
23254,20412,17228,2,591.15,1182.3
23255,2173,5707,3,982.93,2948.79
23256,6848,14923,4,550.99,2203.96
23257,18863,20410,1,675.75,675.75
23258,14562,18803,4,689.68,2758.72
23259,176,24068,3,739.34,2218.02
23260,24651,2625,4,771.81,3087.24
23261,2801,15003,4,566.37,2265.48
23262,18952,14764,1,769.96,769.96
23263,16034,20195,3,256.8,770.4000000000001
23264,2100,9340,4,518.63,2074.52
23265,13393,11828,2,180.62,361.24
23266,14856,22623,1,430.46,430.46
23267,6462,6201,1,392.02,392.02
23268,11073,1035,2,31.99,63.98
23269,23182,4682,3,284.57,853.71
23270,7237,6693,4,704.93,2819.72
23271,4443,17352,2,455.51,911.02
23272,11351,2704,3,923.69,2771.07
23273,16374,13893,1,408.05,408.05
23274,22156,21077,2,461.93,923.86
23275,4928,3904,4,777.64,3110.56
23276,8180,23816,3,90.37,271.11
23277,13436,11213,1,924.83,924.83
23278,19592,2189,4,497.11,1988.44
23279,11133,8453,1,739.24,739.24
23280,17896,9185,2,708.89,1417.78
23281,17730,19216,1,310.12,310.12
23282,3789,15091,3,999.52,2998.56
23283,1745,20756,4,43.57,174.28
23284,23631,4070,3,929.94,2789.82
23285,13418,18204,4,102.05,408.2
23286,10864,12496,2,313.37,626.74
23287,6771,19829,4,900.79,3603.16
23288,14915,23904,2,217.98,435.96
23289,1410,13280,4,68.37,273.48
23290,12943,22459,4,725.27,2901.08
23291,23927,15621,1,291.21,291.21
23292,6279,12749,1,402.0,402.0
23293,20756,15382,4,451.08,1804.32
23294,14524,11624,4,678.75,2715.0
23295,4360,5725,4,734.95,2939.8
23296,22618,18046,3,337.42,1012.26
23297,4744,14074,3,904.44,2713.32
23298,4894,24276,1,218.31,218.31
23299,13140,18417,2,760.55,1521.1
23300,8886,1897,4,725.1,2900.4
23301,12668,15494,1,524.99,524.99
23302,15029,8833,2,971.58,1943.16
23303,734,23763,1,470.65,470.65
23304,22559,3944,3,859.72,2579.16
23305,20484,9154,3,67.31,201.93
23306,13725,7657,4,401.58,1606.32
23307,21598,6073,1,218.77,218.77
23308,761,6500,4,857.66,3430.64
23309,17942,13605,2,431.03,862.06
23310,12791,1021,2,529.87,1059.74
23311,9854,13800,4,667.08,2668.32
23312,12384,15668,3,408.5,1225.5
23313,21388,5641,3,364.8,1094.4
23314,24094,7715,4,340.06,1360.24
23315,13506,17257,3,772.01,2316.0299999999997
23316,891,22189,3,986.9,2960.7
23317,6342,20017,1,328.98,328.98
23318,2667,7464,1,675.58,675.58
23319,7787,2056,3,878.7,2636.1000000000004
23320,2467,7311,2,983.94,1967.88
23321,15696,7538,2,580.41,1160.82
23322,12336,23082,1,187.09,187.09
23323,21974,7255,4,546.05,2184.2
23324,21427,11505,4,657.01,2628.04
23325,16974,9331,4,481.9,1927.6
23326,8680,9573,3,311.21,933.6299999999999
23327,13360,9228,3,316.23,948.69
23328,15271,7352,4,801.72,3206.88
23329,13693,17336,4,966.07,3864.28
23330,6672,9178,3,689.96,2069.88
23331,17940,2106,2,457.83,915.66
23332,2434,21685,2,322.04,644.08
23333,23291,24754,3,165.93,497.79
23334,22971,6028,3,302.14,906.42
23335,9686,21960,2,22.46,44.92
23336,18693,9470,4,338.56,1354.24
23337,3266,24801,3,183.22,549.66
23338,10481,2510,1,30.3,30.3
23339,19623,12865,1,123.71,123.71
23340,2092,23867,3,902.06,2706.18
23341,24745,12635,2,276.19,552.38
23342,13177,6050,1,540.37,540.37
23343,1598,19656,2,252.79,505.58
23344,6219,3530,2,655.82,1311.64
23345,794,19647,4,164.39,657.56
23346,3123,21564,3,451.23,1353.69
23347,15967,21605,2,227.39,454.78
23348,10636,19265,2,546.96,1093.92
23349,13046,3678,1,103.51,103.51
23350,8111,89,4,589.1,2356.4
23351,14641,13854,2,732.05,1464.1
23352,19787,11354,3,451.49,1354.47
23353,20849,8256,2,950.31,1900.62
23354,14038,13586,3,217.27,651.8100000000001
23355,10716,14474,1,103.67,103.67
23356,853,8967,2,90.47,180.94
23357,24428,19018,2,336.6,673.2
23358,7094,20678,2,149.29,298.58
23359,15178,644,1,14.16,14.16
23360,21301,21032,2,232.23,464.46
23361,23846,18186,1,238.87,238.87
23362,4633,16154,2,130.63,261.26
23363,20583,6889,1,390.42,390.42
23364,16931,14811,3,959.04,2877.12
23365,22089,16765,1,916.39,916.39
23366,2494,16096,4,23.81,95.24
23367,20069,18374,1,820.65,820.65
23368,19972,13735,3,227.91,683.73
23369,413,22709,3,539.64,1618.92
23370,2762,10163,4,469.78,1879.12
23371,12065,8599,3,983.41,2950.23
23372,15495,10975,1,604.15,604.15
23373,7761,5944,4,632.01,2528.04
23374,3530,23741,1,935.21,935.21
23375,13505,15013,3,164.69,494.07
23376,6506,5253,2,496.09,992.18
23377,24916,6790,4,126.88,507.52
23378,4551,24468,1,114.39,114.39
23379,9993,4338,1,713.22,713.22
23380,7712,716,1,603.56,603.56
23381,18716,10401,4,116.24,464.96
23382,14556,23950,4,523.43,2093.72
23383,19518,19104,4,948.05,3792.2
23384,3074,1572,2,143.25,286.5
23385,12924,5654,4,169.68,678.72
23386,12164,5598,4,670.84,2683.36
23387,14589,449,4,231.11,924.44
23388,14929,11916,2,757.7,1515.4
23389,18758,10166,1,921.2,921.2
23390,23048,13830,4,12.8,51.2
23391,19596,3324,2,324.8,649.6
23392,13951,9752,2,584.27,1168.54
23393,9107,14247,1,517.36,517.36
23394,2939,17304,2,547.82,1095.64
23395,11485,14672,3,691.94,2075.82
23396,20192,12684,1,807.84,807.84
23397,156,23446,1,283.89,283.89
23398,7813,7273,2,751.17,1502.34
23399,23723,22823,2,81.14,162.28
23400,20849,24037,4,703.74,2814.96
23401,24588,3923,4,835.5,3342.0
23402,21317,23223,1,932.47,932.47
23403,12319,18963,4,644.34,2577.36
23404,15001,20027,3,318.74,956.22
23405,15335,24898,3,655.07,1965.21
23406,13209,23702,2,180.63,361.26
23407,9493,23912,3,698.76,2096.2799999999997
23408,1080,20111,3,877.13,2631.39
23409,22039,11191,3,953.82,2861.46
23410,5894,1284,1,189.07,189.07
23411,14054,15182,3,619.83,1859.4900000000002
23412,11900,22619,3,981.54,2944.62
23413,18339,10836,2,628.66,1257.32
23414,8187,11584,4,943.07,3772.28
23415,19845,9861,4,441.46,1765.84
23416,19026,15783,3,791.87,2375.61
23417,2901,382,4,89.14,356.56
23418,13135,2778,1,213.0,213.0
23419,24104,8473,3,121.84,365.52
23420,5373,15432,1,61.14,61.14
23421,18631,12577,4,446.56,1786.24
23422,6620,4776,2,854.23,1708.46
23423,22499,9249,2,282.33,564.66
23424,10887,23244,3,239.78,719.34
23425,1426,23397,1,760.07,760.07
23426,7892,20796,3,267.07,801.21
23427,21978,17433,4,611.09,2444.36
23428,6242,23012,4,164.22,656.88
23429,2279,11238,1,407.04,407.04
23430,16613,12337,3,547.81,1643.4299999999998
23431,10320,4801,2,997.19,1994.38
23432,4601,19238,2,855.97,1711.94
23433,15639,21383,1,18.82,18.82
23434,3938,4135,4,637.72,2550.88
23435,22291,20896,4,646.37,2585.48
23436,20618,2120,4,552.81,2211.24
23437,6322,14641,1,32.09,32.09
23438,1826,15134,3,283.22,849.6600000000001
23439,12392,7892,3,207.05,621.1500000000001
23440,18867,17501,3,39.98,119.94
23441,19272,834,4,885.78,3543.12
23442,9523,3791,1,590.01,590.01
23443,14293,2526,1,263.89,263.89
23444,15809,2161,2,884.56,1769.12
23445,11889,5564,4,850.54,3402.16
23446,2730,5546,2,232.42,464.84
23447,14972,22828,4,237.53,950.12
23448,22866,19462,3,184.62,553.86
23449,7995,11860,3,193.25,579.75
23450,2609,22235,3,733.78,2201.34
23451,18735,22585,4,243.65,974.6
23452,3993,13636,4,831.03,3324.12
23453,11845,9819,2,967.73,1935.46
23454,12587,22332,3,60.49,181.47
23455,18286,17962,2,531.32,1062.64
23456,24047,24109,3,40.13,120.39000000000001
23457,20622,12549,1,333.24,333.24
23458,21484,23057,2,935.53,1871.06
23459,22554,6293,3,369.33,1107.99
23460,9947,24803,2,690.47,1380.94
23461,22840,2211,3,539.17,1617.5099999999998
23462,978,17271,3,589.32,1767.96
23463,18642,14051,2,994.34,1988.68
23464,22734,22836,4,821.39,3285.56
23465,14009,3424,4,919.83,3679.32
23466,11510,8046,3,669.4,2008.1999999999998
23467,22343,1306,3,405.92,1217.76
23468,4357,443,1,382.29,382.29
23469,10289,20249,1,969.43,969.43
23470,17512,19077,2,301.29,602.58
23471,21053,10394,3,190.12,570.36
23472,7168,4644,3,134.17,402.51
23473,15311,6663,1,546.31,546.31
23474,305,4328,3,708.33,2124.9900000000002
23475,8290,14939,3,492.14,1476.42
23476,11333,18838,2,902.22,1804.44
23477,22596,8968,1,739.14,739.14
23478,14465,8858,1,176.61,176.61
23479,24637,1323,2,954.32,1908.64
23480,6410,14996,3,656.6,1969.8000000000002
23481,2685,7496,2,176.94,353.88
23482,17085,1911,4,441.88,1767.52
23483,10785,19315,2,461.13,922.26
23484,14939,23923,1,633.09,633.09
23485,17624,3586,3,954.28,2862.84
23486,8691,2543,4,392.49,1569.96
23487,13496,23449,4,587.73,2350.92
23488,7531,24260,1,391.83,391.83
23489,92,11971,2,902.46,1804.92
23490,13494,20215,2,957.66,1915.32
23491,2242,1321,4,741.5,2966.0
23492,5563,11059,2,264.52,529.04
23493,1197,6164,2,620.34,1240.68
23494,2841,21842,3,256.52,769.56
23495,8451,13977,4,576.47,2305.88
23496,13767,22578,1,392.54,392.54
23497,21593,2727,1,765.17,765.17
23498,12879,11086,2,897.05,1794.1
23499,24180,18311,4,18.93,75.72
23500,21049,13605,4,914.31,3657.24
23501,2628,13430,3,262.42,787.26
23502,1154,54,1,724.85,724.85
23503,19462,21824,2,228.16,456.32
23504,20601,24233,4,348.02,1392.08
23505,7907,14932,1,616.1,616.1
23506,13437,18990,3,162.18,486.54
23507,375,11616,3,235.96,707.88
23508,22075,14618,4,481.07,1924.28
23509,3094,15206,2,123.01,246.02
23510,13748,19104,2,138.99,277.98
23511,13533,17162,4,671.14,2684.56
23512,5361,23244,1,998.88,998.88
23513,23054,23323,4,986.9,3947.6
23514,21486,13180,2,500.92,1001.84
23515,6058,10,1,760.91,760.91
23516,5959,6969,4,624.65,2498.6
23517,13040,12564,1,11.12,11.12
23518,15845,9624,3,902.68,2708.04
23519,18211,6490,1,786.03,786.03
23520,16189,14267,3,233.23,699.6899999999999
23521,1401,990,1,970.07,970.07
23522,24924,2710,3,381.72,1145.16
23523,13658,21799,2,394.32,788.64
23524,13254,2093,3,668.13,2004.3899999999999
23525,12208,17630,2,655.34,1310.68
23526,11567,9980,4,674.92,2699.68
23527,200,13785,4,28.94,115.76
23528,6090,14738,2,337.55,675.1
23529,3374,8164,3,17.59,52.769999999999996
23530,22218,16521,3,342.82,1028.46
23531,9299,18,2,841.78,1683.56
23532,20768,21952,3,265.99,797.97
23533,22926,13463,1,180.52,180.52
23534,1048,9356,1,923.76,923.76
23535,1298,4171,3,232.09,696.27
23536,503,769,1,478.65,478.65
23537,1910,5313,1,339.32,339.32
23538,24338,19717,2,90.76,181.52
23539,23934,9671,1,231.09,231.09
23540,1348,11320,4,629.96,2519.84
23541,3485,2258,3,87.5,262.5
23542,5251,6383,4,44.13,176.52
23543,3153,9533,2,164.4,328.8
23544,839,9604,2,293.97,587.94
23545,3581,14046,4,713.47,2853.88
23546,13950,17193,2,489.68,979.36
23547,14822,19205,4,500.69,2002.76
23548,4557,9641,4,375.45,1501.8
23549,6930,23955,4,787.24,3148.96
23550,2174,19825,4,47.01,188.04
23551,7254,11973,2,589.18,1178.36
23552,9389,23570,2,959.19,1918.38
23553,18060,4265,2,573.6,1147.2
23554,3111,9445,3,739.25,2217.75
23555,2994,6684,1,152.39,152.39
23556,4798,8593,1,576.98,576.98
23557,20151,3600,4,318.2,1272.8
23558,21934,5329,1,709.6,709.6
23559,18526,13167,4,184.18,736.72
23560,23093,11834,2,578.62,1157.24
23561,17772,20865,4,516.15,2064.6
23562,22396,6061,3,730.55,2191.6499999999996
23563,13279,12151,2,670.02,1340.04
23564,12356,23451,3,743.21,2229.63
23565,10915,19491,1,923.57,923.57
23566,4496,9893,1,575.38,575.38
23567,17498,8752,3,402.38,1207.1399999999999
23568,1172,2994,2,501.34,1002.68
23569,4228,12414,2,694.42,1388.84
23570,12384,13858,4,241.62,966.48
23571,899,2046,1,195.63,195.63
23572,12917,8347,3,93.42,280.26
23573,18803,1656,1,404.28,404.28
23574,24685,18136,3,81.95,245.85000000000002
23575,20274,6549,3,119.13,357.39
23576,7734,21842,2,880.66,1761.32
23577,19896,2885,4,602.39,2409.56
23578,373,1490,4,953.03,3812.12
23579,8834,1519,4,370.05,1480.2
23580,1221,5823,1,364.79,364.79
23581,17934,8365,4,856.53,3426.12
23582,2860,12267,1,579.76,579.76
23583,15264,6418,3,567.58,1702.7400000000002
23584,23014,11737,2,561.39,1122.78
23585,23215,15904,1,812.39,812.39
23586,7004,1345,1,675.62,675.62
23587,21761,15982,1,193.13,193.13
23588,15612,21695,4,704.46,2817.84
23589,11454,12810,1,545.31,545.31
23590,13955,16126,3,122.64,367.92
23591,21863,12256,1,320.87,320.87
23592,4377,4564,4,765.14,3060.56
23593,14878,21913,1,929.23,929.23
23594,20856,17884,4,475.63,1902.52
23595,10214,17719,4,715.07,2860.28
23596,4666,2448,3,53.72,161.16
23597,2831,20884,2,517.2,1034.4
23598,2271,12414,1,507.53,507.53
23599,6827,7991,1,995.3,995.3
23600,5593,13147,3,996.72,2990.16
23601,6781,14106,4,476.88,1907.52
23602,16622,10074,2,165.56,331.12
23603,20698,2010,1,511.89,511.89
23604,14400,14438,2,679.99,1359.98
23605,14523,9412,1,741.13,741.13
23606,11670,17508,2,187.67,375.34
23607,5264,19380,3,754.54,2263.62
23608,248,889,2,952.22,1904.44
23609,3739,12967,3,176.13,528.39
23610,24145,19358,4,480.03,1920.12
23611,16212,23433,2,865.22,1730.44
23612,13442,19165,1,307.94,307.94
23613,13431,21685,3,70.71,212.13
23614,13732,3822,2,973.81,1947.62
23615,3351,2731,4,720.61,2882.44
23616,8540,9413,2,153.85,307.7
23617,19930,14945,1,459.32,459.32
23618,12395,20840,4,589.85,2359.4
23619,20466,14332,4,918.81,3675.24
23620,11181,7267,4,294.72,1178.88
23621,18995,22349,3,819.66,2458.98
23622,18764,20183,2,6.22,12.44
23623,18345,11631,3,877.52,2632.56
23624,6620,3482,3,761.09,2283.27
23625,17803,9250,1,942.25,942.25
23626,7142,21166,1,398.69,398.69
23627,6637,18406,2,967.53,1935.06
23628,907,13019,2,797.16,1594.32
23629,1999,14774,4,147.42,589.68
23630,21914,8230,3,235.47,706.41
23631,11677,21623,4,805.3,3221.2
23632,4506,14985,3,461.71,1385.1299999999999
23633,19735,22078,4,762.2,3048.8
23634,8139,23922,1,460.16,460.16
23635,6020,10298,4,626.42,2505.68
23636,4468,23229,4,341.38,1365.52
23637,1533,14161,3,476.25,1428.75
23638,24810,20985,1,848.1,848.1
23639,12733,10873,3,501.38,1504.1399999999999
23640,4129,19943,3,689.62,2068.86
23641,21115,13590,3,209.6,628.8
23642,21943,2958,2,689.86,1379.72
23643,20164,10956,1,108.74,108.74
23644,22244,18129,1,613.2,613.2
23645,7176,16922,1,545.65,545.65
23646,8662,14426,1,422.16,422.16
23647,13077,23841,3,827.88,2483.64
23648,1374,24112,4,582.31,2329.24
23649,8313,9367,1,257.28,257.28
23650,10428,24091,1,513.32,513.32
23651,10078,9167,4,798.43,3193.72
23652,23184,13582,3,859.61,2578.83
23653,13890,6507,4,313.07,1252.28
23654,12066,771,1,83.76,83.76
23655,9182,22172,1,257.66,257.66
23656,14144,365,2,890.77,1781.54
23657,9628,3753,4,665.48,2661.92
23658,16005,24808,1,962.55,962.55
23659,2467,10550,1,46.11,46.11
23660,8329,20924,4,354.31,1417.24
23661,14062,12805,1,411.46,411.46
23662,12371,10626,3,335.45,1006.3499999999999
23663,10556,5771,4,257.56,1030.24
23664,10503,10776,1,460.69,460.69
23665,10778,8927,1,679.46,679.46
23666,6222,20693,2,185.92,371.84
23667,4576,11301,4,791.9,3167.6
23668,3879,2054,2,218.7,437.4
23669,22686,21520,4,970.39,3881.56
23670,21066,9448,1,782.23,782.23
23671,7974,11478,1,327.71,327.71
23672,21317,8699,2,587.17,1174.34
23673,14278,6859,3,386.07,1158.21
23674,23547,19813,3,998.03,2994.09
23675,11805,19144,1,480.3,480.3
23676,44,9575,3,680.88,2042.6399999999999
23677,20984,12667,1,638.64,638.64
23678,21740,19415,2,305.09,610.18
23679,12383,8512,3,387.55,1162.65
23680,9251,17863,2,505.47,1010.94
23681,1946,15590,1,251.87,251.87
23682,1912,7022,1,202.68,202.68
23683,6729,1241,2,966.42,1932.84
23684,1717,6045,2,286.67,573.34
23685,24048,13491,4,347.0,1388.0
23686,15541,3306,3,822.04,2466.12
23687,4877,5499,3,784.94,2354.82
23688,7764,1724,2,159.76,319.52
23689,3773,17999,4,165.42,661.68
23690,15836,894,4,173.26,693.04
23691,22238,1600,2,569.53,1139.06
23692,9715,20931,2,823.4,1646.8
23693,1577,22635,1,737.6,737.6
23694,24795,6335,2,389.34,778.68
23695,12209,18741,4,584.41,2337.64
23696,23774,505,2,705.98,1411.96
23697,681,21871,3,15.62,46.86
23698,23704,10411,4,824.06,3296.24
23699,2334,21691,3,785.01,2355.0299999999997
23700,16769,13711,3,740.04,2220.12
23701,2328,15523,2,964.52,1929.04
23702,19382,4298,4,13.11,52.44
23703,16128,10574,2,825.46,1650.92
23704,24200,13021,2,471.13,942.26
23705,8401,8851,2,759.96,1519.92
23706,95,24686,2,35.12,70.24
23707,24260,11072,2,63.46,126.92
23708,17250,11487,2,130.32,260.64
23709,116,220,3,189.09,567.27
23710,19539,7500,2,145.48,290.96
23711,7001,874,4,343.58,1374.32
23712,17793,6892,3,312.26,936.78
23713,20223,1664,1,220.03,220.03
23714,19323,1589,3,157.32,471.96
23715,5870,24676,3,676.39,2029.17
23716,13188,10942,3,478.68,1436.04
23717,24500,2654,1,952.12,952.12
23718,16995,10888,3,825.06,2475.18
23719,15026,14495,2,753.23,1506.46
23720,3316,24304,3,90.29,270.87
23721,15463,16898,1,909.61,909.61
23722,1761,15625,2,973.31,1946.62
23723,10512,14466,2,77.26,154.52
23724,21946,2202,4,838.97,3355.88
23725,13549,21471,3,423.29,1269.8700000000001
23726,24268,17622,2,321.9,643.8
23727,10596,17549,4,679.17,2716.68
23728,10611,10933,2,319.19,638.38
23729,11190,6354,4,114.85,459.4
23730,2692,636,3,699.6,2098.8
23731,9292,13512,1,657.98,657.98
23732,24391,20262,4,789.45,3157.8
23733,19630,22443,4,562.87,2251.48
23734,8015,8493,2,799.22,1598.44
23735,13201,6646,4,12.25,49.0
23736,5585,20974,4,770.03,3080.12
23737,15620,1066,1,440.61,440.61
23738,9095,7469,1,574.21,574.21
23739,4964,5876,4,890.14,3560.56
23740,23879,10241,2,776.7,1553.4
23741,17062,15289,4,652.65,2610.6
23742,18468,24355,1,151.21,151.21
23743,14698,20664,2,255.86,511.72
23744,19896,18951,3,351.47,1054.41
23745,6113,1730,2,934.09,1868.18
23746,1047,21063,2,775.29,1550.58
23747,8412,1287,3,503.05,1509.15
23748,10268,8709,4,760.2,3040.8
23749,20001,1019,4,266.74,1066.96
23750,15062,12800,1,154.07,154.07
23751,10791,8768,2,588.93,1177.86
23752,6678,9267,1,427.78,427.78
23753,2237,11252,1,461.58,461.58
23754,21956,7855,3,174.12,522.36
23755,21179,4392,4,367.24,1468.96
23756,14840,15432,1,975.09,975.09
23757,20688,20183,2,83.52,167.04
23758,5362,16118,2,984.02,1968.04
23759,7229,17747,1,609.06,609.06
23760,7887,22586,4,415.59,1662.36
23761,18657,16860,2,6.96,13.92
23762,6622,505,3,440.07,1320.21
23763,3000,11425,2,451.31,902.62
23764,17111,23078,1,239.68,239.68
23765,23402,24095,2,858.22,1716.44
23766,12219,263,2,378.63,757.26
23767,17202,23738,3,115.55,346.65
23768,11431,15774,4,843.59,3374.36
23769,2217,786,4,658.16,2632.64
23770,21881,16140,4,56.5,226.0
23771,3269,24964,1,77.92,77.92
23772,10811,24857,3,974.95,2924.8500000000004
23773,21181,24766,1,868.26,868.26
23774,14514,13809,1,882.65,882.65
23775,748,18126,4,101.3,405.2
23776,8375,18689,2,127.53,255.06
23777,24336,12623,1,987.28,987.28
23778,4595,7460,1,991.55,991.55
23779,1179,2382,3,470.05,1410.15
23780,12183,20985,4,732.19,2928.76
23781,22135,13195,2,737.72,1475.44
23782,23009,949,3,990.08,2970.2400000000002
23783,18007,13072,2,780.96,1561.92
23784,6778,823,4,323.91,1295.64
23785,16864,16386,3,659.66,1978.98
23786,5687,21216,3,486.31,1458.93
23787,19944,8452,2,445.02,890.04
23788,10044,2341,2,477.58,955.16
23789,15575,19576,4,901.07,3604.28
23790,18746,20628,4,343.34,1373.36
23791,12608,24978,2,662.67,1325.34
23792,1186,19657,4,972.72,3890.88
23793,2692,18110,3,334.73,1004.19
23794,23542,5998,1,699.12,699.12
23795,11341,10918,1,143.15,143.15
23796,7497,23537,3,858.6,2575.8
23797,16268,5684,3,834.07,2502.21
23798,12002,23698,4,214.02,856.08
23799,19124,20346,2,103.19,206.38
23800,9992,18279,2,131.17,262.34
23801,18900,8222,4,896.99,3587.96
23802,784,3967,4,486.47,1945.88
23803,148,23600,4,749.96,2999.84
23804,9032,7258,2,489.64,979.28
23805,16669,17579,4,872.89,3491.56
23806,3859,2590,3,468.25,1404.75
23807,13226,9937,2,868.15,1736.3
23808,4645,3820,1,273.98,273.98
23809,23107,24988,2,68.3,136.6
23810,8319,1561,2,290.43,580.86
23811,17983,12896,4,618.66,2474.64
23812,14690,11512,2,863.78,1727.56
23813,12855,14580,3,275.2,825.5999999999999
23814,18441,24124,1,82.82,82.82
23815,6355,17484,2,435.59,871.18
23816,12389,22223,2,930.88,1861.76
23817,456,3439,4,437.16,1748.64
23818,21551,16575,1,324.53,324.53
23819,23581,13864,2,694.73,1389.46
23820,5516,5428,2,420.0,840.0
23821,19505,10083,3,700.54,2101.62
23822,20080,13229,3,124.46,373.38
23823,12997,14022,3,460.31,1380.93
23824,5441,17470,4,85.5,342.0
23825,12365,5066,3,698.95,2096.8500000000004
23826,9319,21978,3,761.03,2283.09
23827,5128,13108,3,145.91,437.73
23828,1659,19623,4,68.23,272.92
23829,22291,1900,4,411.1,1644.4
23830,5870,19334,1,834.92,834.92
23831,2972,15573,2,232.22,464.44
23832,11786,17354,4,577.88,2311.52
23833,15025,23000,1,190.51,190.51
23834,818,20204,1,654.72,654.72
23835,22370,9210,1,197.32,197.32
23836,3658,18022,1,364.27,364.27
23837,10,19660,3,725.06,2175.18
23838,4053,4080,2,646.0,1292.0
23839,4674,20510,3,438.55,1315.65
23840,10249,24077,3,355.37,1066.1100000000001
23841,9855,14876,4,891.37,3565.48
23842,9968,8646,2,151.75,303.5
23843,11814,24514,3,478.91,1436.73
23844,7939,1530,1,499.4,499.4
23845,14727,23704,1,336.86,336.86
23846,12404,21057,4,863.2,3452.8
23847,7769,8930,3,13.98,41.94
23848,2659,18314,2,840.94,1681.88
23849,20142,15928,1,249.32,249.32
23850,22299,24400,3,20.09,60.269999999999996
23851,18406,154,1,520.12,520.12
23852,14454,1968,2,272.85,545.7
23853,24647,47,4,449.06,1796.24
23854,5780,5860,1,316.53,316.53
23855,11991,8296,2,310.05,620.1
23856,9074,234,1,747.91,747.91
23857,20405,16550,4,814.96,3259.84
23858,8341,5493,1,733.27,733.27
23859,2282,10173,1,532.42,532.42
23860,12357,9401,3,629.76,1889.28
23861,10408,15138,3,975.0,2925.0
23862,21935,24284,3,292.04,876.1200000000001
23863,2288,23276,1,95.38,95.38
23864,2795,3957,2,736.74,1473.48
23865,14902,2519,2,333.62,667.24
23866,13345,15959,4,346.35,1385.4
23867,7873,8301,3,941.9,2825.7
23868,8036,9352,3,277.25,831.75
23869,1872,12617,1,28.61,28.61
23870,20549,7066,4,87.57,350.28
23871,22167,11849,1,785.39,785.39
23872,10294,2535,2,826.6,1653.2
23873,9987,13524,3,449.51,1348.53
23874,13106,16261,1,221.08,221.08
23875,19730,5582,4,755.46,3021.84
23876,13059,21721,1,153.13,153.13
23877,14698,7294,1,139.19,139.19
23878,3187,4498,3,87.79,263.37
23879,18691,13946,1,80.07,80.07
23880,7304,5984,2,457.82,915.64
23881,10016,18927,3,216.11,648.33
23882,19475,8189,2,270.74,541.48
23883,24326,3607,3,538.27,1614.81
23884,18992,5478,1,452.46,452.46
23885,3294,10767,1,285.37,285.37
23886,2232,3532,2,971.62,1943.24
23887,18758,23441,1,148.86,148.86
23888,22845,14434,3,619.23,1857.69
23889,7344,663,4,912.2,3648.8
23890,11295,3003,1,39.84,39.84
23891,5290,15736,1,639.79,639.79
23892,3061,14048,3,851.06,2553.18
23893,17960,9838,4,46.61,186.44
23894,13647,18537,4,716.59,2866.36
23895,1771,5434,1,784.61,784.61
23896,24853,9882,3,72.13,216.39
23897,5419,7089,4,53.09,212.36
23898,18894,10544,3,486.94,1460.82
23899,6458,16720,1,710.65,710.65
23900,14502,9376,1,399.78,399.78
23901,6092,11835,4,823.9,3295.6
23902,14973,16180,1,829.64,829.64
23903,7695,6038,2,164.22,328.44
23904,2749,10328,4,75.62,302.48
23905,15397,2781,4,314.54,1258.16
23906,12382,18216,4,198.4,793.6
23907,14331,12344,3,801.82,2405.46
23908,4726,8980,3,535.19,1605.5700000000002
